Intropic_topleft,Intropic_bottomleft,Intropic_topright,Intropic_bottomright,Step1_topleft,Step1_bottomleft,Step1_topright,Step1_bottomright,Step2_topleft,Step2_bottomleft,Step2_topright,Step2_bottomright,Step3_topleft,Step3_bottomleft,Step3_topright,Step3_bottomright,Step4_topleft,Step4_bottomleft,Step4_bottomleft,Step4_bottomright,Step5_topleft,Step5_bottomleft,Step5_topright,Step5_bottomright,Step6_topleft,Step6_bottomleft,Step6_topright,Step6_bottomright,Step1_audio,Step2_audio,Step3_audio,Step4_audio,Step5_audio,Step6_audio,Test_sentence,ItemNumber,Group,Subgroup
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna_3marbles.png,Ben.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna_1marble.png,Ben.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna_1marble.png,Ben.png,Cindy.png,Dave_3marshmallows.png,Anna_1marble.png,Ben.png,Cindy.png,Dave_1marshmallow.png,A17_1.mp3,A17_2.mp3,A17_3.mp3,A17_4.mp3,A17_S5.mp3,A17_S6.mp3,three_marbles.mp3,17,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna_3marbles.png,Ben.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna_1marble.png,Ben.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna_1marble.png,Ben.png,Cindy.png,Dave_3marshmallows.png,Anna_1marble.png,Ben.png,Cindy.png,Dave_1marshmallow.png,A17_1.mp3,A17_2.mp3,A17_3.mp3,A17_4.mp3,A17_S5.mp3,A17_S6.mp3,all_marbles.mp3,17,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna.png,Ben_3marbles.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna.png,Ben_1marble.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna.png,Ben_1marble.png,Cindy_3marshmallows.png,Dave.png,Anna.png,Ben_1marble.png,Cindy_1marshmallow.png,Dave.png,B17_1.mp3,B17_2.mp3,B17_3.mp3,B17_4.mp3,B17_S5.mp3,B17_S6.mp3,two_marbles.mp3,17,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy.png,Dave.png,Anna_3marbles.png,Ben_3marbles.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna.png,Ben_3marbles.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna.png,Ben_1marble.png,Cindy_3marshmallows.png,Dave_3marshmallows.png,Anna.png,Ben_1marble.png,Cindy_3marshmallows.png,Dave.png,Anna.png,Ben_1marble.png,Cindy_1marshmallow.png,Dave.png,B17_1.mp3,B17_2.mp3,B17_3.mp3,B17_4.mp3,B17_S5.mp3,B17_S6.mp3,some_marbles.mp3,17,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy_3snakes.png,Dave_3snakes.png,Anna.png,Ben_3snails.png,Cindy_3snakes.png,Dave_3snakes.png,Anna.png,Ben_1snail.png,Cindy_3snakes.png,Dave_3snakes.png,Anna.png,Ben_1snail.png,Cindy_3snakes.png,Dave.png,Anna.png,Ben_1snail.png,Cindy_1snake.png,Dave.png,A18_1.mp3,A18_2.mp3,A18_3.mp3,A18_4.mp3,A18_S5.mp3,A18_S6.mp3,all_snails.mp3,18,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy_3snakes.png,Dave_3snakes.png,Anna.png,Ben_3snails.png,Cindy_3snakes.png,Dave_3snakes.png,Anna.png,Ben_1snail.png,Cindy_3snakes.png,Dave_3snakes.png,Anna.png,Ben_1snail.png,Cindy_3snakes.png,Dave.png,Anna.png,Ben_1snail.png,Cindy_1snake.png,Dave.png,A18_1.mp3,A18_2.mp3,A18_3.mp3,A18_4.mp3,A18_S5.mp3,A18_S6.mp3,three_snails.mp3,18,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy_3snakes.png,Dave_3snakes.png,Anna_3snails.png,Ben.png,Cindy_3snakes.png,Dave_3snakes.png,Anna_1snail.png,Ben.png,Cindy_3snakes.png,Dave_3snakes.png,Anna_1snail.png,Ben.png,Cindy.png,Dave_3snakes.png,Anna_1snail.png,Ben.png,Cindy.png,Dave_1snake.png,B18_1.mp3,B18_2.mp3,B18_3.mp3,B18_4.mp3,B18_S5.mp3,B18_S6.mp3,some_snails.mp3,18,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy.png,Dave.png,Anna_3snails.png,Ben_3snails.png,Cindy_3snakes.png,Dave_3snakes.png,Anna_3snails.png,Ben.png,Cindy_3snakes.png,Dave_3snakes.png,Anna_1snail.png,Ben.png,Cindy_3snakes.png,Dave_3snakes.png,Anna_1snail.png,Ben.png,Cindy.png,Dave_3snakes.png,Anna_1snail.png,Ben.png,Cindy.png,Dave_1snake.png,B18_1.mp3,B18_2.mp3,B18_3.mp3,B18_4.mp3,B18_S5.mp3,B18_S6.mp3,two_snails.mp3,18,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna.png,Ben_3cheesecakes.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna.png,Ben_1cheesecake.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna.png,Ben_1cheesecake.png,Cindy_3cheeseburgers.png,Dave.png,Anna.png,Ben_1cheesecake.png,Cindy_1cheeseburger.png,Dave.png,A19_1.mp3,A19_2.mp3,A19_3.mp3,A19_4.mp3,A19_S5.mp3,A19_S6.mp3,two_cheeseburgers.mp3,19,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna.png,Ben_3cheesecakes.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna.png,Ben_1cheesecake.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna.png,Ben_1cheesecake.png,Cindy_3cheeseburgers.png,Dave.png,Anna.png,Ben_1cheesecake.png,Cindy_1cheeseburger.png,Dave.png,A19_1.mp3,A19_2.mp3,A19_3.mp3,A19_4.mp3,A19_S5.mp3,A19_S6.mp3,some_cheeseburgers.mp3,19,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna_3cheesecakes.png,Ben.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna_1cheesecake.png,Ben.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna_1cheesecake.png,Ben.png,Cindy.png,Dave_3cheeseburgers.png,Anna_1cheesecake.png,Ben.png,Cindy.png,Dave_1cheeseburger.png,B19_1.mp3,B19_2.mp3,B19_3.mp3,B19_4.mp3,B19_S5.mp3,B19_S6.mp3,three_cheeseburgers.mp3,19,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy.png,Dave.png,Anna_3cheesecakes.png,Ben_3cheesecakes.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna_3cheesecakes.png,Ben.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna_1cheesecake.png,Ben.png,Cindy_3cheeseburgers.png,Dave_3cheeseburgers.png,Anna_1cheesecake.png,Ben.png,Cindy.png,Dave_3cheeseburgers.png,Anna_1cheesecake.png,Ben.png,Cindy.png,Dave_1cheeseburger.png,B19_1.mp3,B19_2.mp3,B19_3.mp3,B19_4.mp3,B19_S5.mp3,B19_S6.mp3,all_cheeseburgers.mp3,19,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy_3wolves.png,Dave_3wolves.png,Anna_3woodpeckers.png,Ben.png,Cindy_3wolves.png,Dave_3wolves.png,Anna_1woodpecker.png,Ben.png,Cindy_3wolves.png,Dave_3wolves.png,Anna_1woodpecker.png,Ben.png,Cindy.png,Dave_3wolves.png,Anna_1woodpecker.png,Ben.png,Cindy.png,Dave_1wolf.png,A20_1.mp3,A20_2.mp3,A20_3.mp3,A20_4.mp3,A20_S5.mp3,A20_S6.mp3,all_wolves.mp3,20,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy_3wolves.png,Dave_3wolves.png,Anna_3woodpeckers.png,Ben.png,Cindy_3wolves.png,Dave_3wolves.png,Anna_1woodpecker.png,Ben.png,Cindy_3wolves.png,Dave_3wolves.png,Anna_1woodpecker.png,Ben.png,Cindy.png,Dave_3wolves.png,Anna_1woodpecker.png,Ben.png,Cindy.png,Dave_1wolf.png,A20_1.mp3,A20_2.mp3,A20_3.mp3,A20_4.mp3,A20_S5.mp3,A20_S6.mp3,three_wolves.mp3,20,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy_3wolves.png,Dave_3wolves.png,Anna.png,Ben_3woodpeckers.png,Cindy_3wolves.png,Dave_3wolves.png,Anna.png,Ben_1woodpecker.png,Cindy_3wolves.png,Dave_3wolves.png,Anna.png,Ben_1woodpecker.png,Cindy_3wolves.png,Dave.png,Anna.png,Ben_1woodpecker.png,Cindy_1wolf.png,Dave.png,B20_1.mp3,B20_2.mp3,B20_3.mp3,B20_4.mp3,B20_S5.mp3,B20_S6.mp3,some_wolves.mp3,20,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy.png,Dave.png,Anna_3woodpeckers.png,Ben_3woodpeckers.png,Cindy_3wolves.png,Dave_3wolves.png,Anna.png,Ben_3woodpeckers.png,Cindy_3wolves.png,Dave_3wolves.png,Anna.png,Ben_1woodpecker.png,Cindy_3wolves.png,Dave_3wolves.png,Anna.png,Ben_1woodpecker.png,Cindy_3wolves.png,Dave.png,Anna.png,Ben_1woodpecker.png,Cindy_1wolf.png,Dave.png,B20_1.mp3,B20_2.mp3,B20_3.mp3,B20_4.mp3,B20_S5.mp3,B20_S6.mp3,two_wolves.mp3,20,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy_3carrots.png,Dave_3carrots.png,Anna.png,Ben_3caramels.png,Cindy_3carrots.png,Dave_3carrots.png,Anna.png,Ben_1caramel.png,Cindy_3carrots.png,Dave_3carrots.png,Anna.png,Ben_1caramel.png,Cindy_3carrots.png,Dave.png,Anna.png,Ben_1caramel.png,Cindy_1carrot.png,Dave.png,A21_1.mp3,A21_2.mp3,A21_3.mp3,A21_4.mp3,A21_S5.mp3,A21_S6.mp3,all_carrots.mp3,21,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy_3carrots.png,Dave_3carrots.png,Anna.png,Ben_3caramels.png,Cindy_3carrots.png,Dave_3carrots.png,Anna.png,Ben_1caramel.png,Cindy_3carrots.png,Dave_3carrots.png,Anna.png,Ben_1caramel.png,Cindy_3carrots.png,Dave.png,Anna.png,Ben_1caramel.png,Cindy_1carrot.png,Dave.png,A21_1.mp3,A21_2.mp3,A21_3.mp3,A21_4.mp3,A21_S5.mp3,A21_S6.mp3,three_carrots.mp3,21,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy_3carrots.png,Dave_3carrots.png,Anna_3caramels.png,Ben.png,Cindy_3carrots.png,Dave_3carrots.png,Anna_1caramel.png,Ben.png,Cindy_3carrots.png,Dave_3carrots.png,Anna_1caramel.png,Ben.png,Cindy.png,Dave_3carrots.png,Anna_1caramel.png,Ben.png,Cindy.png,Dave_1carrot.png,B21_1.mp3,B21_2.mp3,B21_3.mp3,B21_4.mp3,B21_S5.mp3,B21_S6.mp3,some_carrots.mp3,21,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy.png,Dave.png,Anna_3caramels.png,Ben_3caramels.png,Cindy_3carrots.png,Dave_3carrots.png,Anna_3caramels.png,Ben.png,Cindy_3carrots.png,Dave_3carrots.png,Anna_1caramel.png,Ben.png,Cindy_3carrots.png,Dave_3carrots.png,Anna_1caramel.png,Ben.png,Cindy.png,Dave_3carrots.png,Anna_1caramel.png,Ben.png,Cindy.png,Dave_1carrot.png,B21_1.mp3,B21_2.mp3,B21_3.mp3,B21_4.mp3,B21_S5.mp3,B21_S6.mp3,two_carrots.mp3,21,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy_3pies.png,Dave_3pies.png,Anna.png,Ben_3pineapples.png,Cindy_3pies.png,Dave_3pies.png,Anna.png,Ben_1pineapple.png,Cindy_3pies.png,Dave_3pies.png,Anna.png,Ben_1pineapple.png,Cindy_3pies.png,Dave.png,Anna.png,Ben_1pineapple.png,Cindy_1pie.png,Dave.png,A22_1.mp3,A22_2.mp3,A22_3.mp3,A22_4.mp3,A22_S5.mp3,A22_S6.mp3,three_pineapples.mp3,22,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy_3pies.png,Dave_3pies.png,Anna.png,Ben_3pineapples.png,Cindy_3pies.png,Dave_3pies.png,Anna.png,Ben_1pineapple.png,Cindy_3pies.png,Dave_3pies.png,Anna.png,Ben_1pineapple.png,Cindy_3pies.png,Dave.png,Anna.png,Ben_1pineapple.png,Cindy_1pie.png,Dave.png,A22_1.mp3,A22_2.mp3,A22_3.mp3,A22_4.mp3,A22_S5.mp3,A22_S6.mp3,all_pineapples.mp3,22,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy_3pies.png,Dave_3pies.png,Anna_3pineapples.png,Ben.png,Cindy_3pies.png,Dave_3pies.png,Anna_1pineapple.png,Ben.png,Cindy_3pies.png,Dave_3pies.png,Anna_1pineapple.png,Ben.png,Cindy.png,Dave_3pies.png,Anna_1pineapple.png,Ben.png,Cindy.png,Dave_1pie.png,B22_1.mp3,B22_2.mp3,B22_3.mp3,B22_4.mp3,B22_S5.mp3,B22_S6.mp3,two_pineapples.mp3,22,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy.png,Dave.png,Anna_3pineapples.png,Ben_3pineapples.png,Cindy_3pies.png,Dave_3pies.png,Anna_3pineapples.png,Ben.png,Cindy_3pies.png,Dave_3pies.png,Anna_1pineapple.png,Ben.png,Cindy_3pies.png,Dave_3pies.png,Anna_1pineapple.png,Ben.png,Cindy.png,Dave_3pies.png,Anna_1pineapple.png,Ben.png,Cindy.png,Dave_1pie.png,B22_1.mp3,B22_2.mp3,B22_3.mp3,B22_4.mp3,B22_S5.mp3,B22_S6.mp3,some_pineapples.mp3,22,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy_3camels.png,Dave_3camels.png,Anna_3cactuses.png,Ben.png,Cindy_3camels.png,Dave_3camels.png,Anna_1cactus.png,Ben.png,Cindy_3camels.png,Dave_3camels.png,Anna_1cactus.png,Ben.png,Cindy.png,Dave_3camels.png,Anna_1cactus.png,Ben.png,Cindy.png,Dave_1camel.png,A23_1.mp3,A23_2.mp3,A23_3.mp3,A23_4.mp3,A23_S5.mp3,A23_S6.mp3,some_cactuses.mp3,23,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy_3camels.png,Dave_3camels.png,Anna_3cactuses.png,Ben.png,Cindy_3camels.png,Dave_3camels.png,Anna_1cactus.png,Ben.png,Cindy_3camels.png,Dave_3camels.png,Anna_1cactus.png,Ben.png,Cindy.png,Dave_3camels.png,Anna_1cactus.png,Ben.png,Cindy.png,Dave_1camel.png,A23_1.mp3,A23_2.mp3,A23_3.mp3,A23_4.mp3,A23_S5.mp3,A23_S6.mp3,two_cactuses.mp3,23,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy_3camels.png,Dave_3camels.png,Anna.png,Ben_3cactuses.png,Cindy_3camels.png,Dave_3camels.png,Anna.png,Ben_1cactus.png,Cindy_3camels.png,Dave_3camels.png,Anna.png,Ben_1cactus.png,Cindy_3camels.png,Dave.png,Anna.png,Ben_1cactus.png,Cindy_1camel.png,Dave.png,B23_1.mp3,B23_2.mp3,B23_3.mp3,B23_4.mp3,B23_S5.mp3,B23_S6.mp3,all_cactuses.mp3,23,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy.png,Dave.png,Anna_3cactuses.png,Ben_3cactuses.png,Cindy_3camels.png,Dave_3camels.png,Anna.png,Ben_3cactuses.png,Cindy_3camels.png,Dave_3camels.png,Anna.png,Ben_1cactus.png,Cindy_3camels.png,Dave_3camels.png,Anna.png,Ben_1cactus.png,Cindy_3camels.png,Dave.png,Anna.png,Ben_1cactus.png,Cindy_1camel.png,Dave.png,B23_1.mp3,B23_2.mp3,B23_3.mp3,B23_4.mp3,B23_S5.mp3,B23_S6.mp3,three_cactuses.mp3,23,B,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy_3puppies.png,Dave_3puppies.png,Anna_3puppets.png,Ben.png,Cindy_3puppies.png,Dave_3puppies.png,Anna_1puppet.png,Ben.png,Cindy_3puppies.png,Dave_3puppies.png,Anna_1puppet.png,Ben.png,Cindy.png,Dave_3puppies.png,Anna_1puppet.png,Ben.png,Cindy.png,Dave_1puppy.png,A24_1.mp3,A24_2.mp3,A24_3.mp3,A24_4.mp3,A24_S5.mp3,A24_S6.mp3,two_puppies.mp3,24,A,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy_3puppies.png,Dave_3puppies.png,Anna_3puppets.png,Ben.png,Cindy_3puppies.png,Dave_3puppies.png,Anna_1puppet.png,Ben.png,Cindy_3puppies.png,Dave_3puppies.png,Anna_1puppet.png,Ben.png,Cindy.png,Dave_3puppies.png,Anna_1puppet.png,Ben.png,Cindy.png,Dave_1puppy.png,A24_1.mp3,A24_2.mp3,A24_3.mp3,A24_4.mp3,A24_S5.mp3,A24_S6.mp3,some_puppies.mp3,24,A,2
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy_3puppies.png,Dave_3puppies.png,Anna.png,Ben_3puppets.png,Cindy_3puppies.png,Dave_3puppies.png,Anna.png,Ben_1puppet.png,Cindy_3puppies.png,Dave_3puppies.png,Anna.png,Ben_1puppet.png,Cindy_3puppies.png,Dave.png,Anna.png,Ben_1puppet.png,Cindy_1puppy.png,Dave.png,B24_1.mp3,B24_2.mp3,B24_3.mp3,B24_4.mp3,B24_S5.mp3,B24_S6.mp3,three_puppies.mp3,24,B,1
Anna.png,Ben.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy.png,Dave.png,Anna_3puppets.png,Ben_3puppets.png,Cindy_3puppies.png,Dave_3puppies.png,Anna.png,Ben_3puppets.png,Cindy_3puppies.png,Dave_3puppies.png,Anna.png,Ben_1puppet.png,Cindy_3puppies.png,Dave_3puppies.png,Anna.png,Ben_1puppet.png,Cindy_3puppies.png,Dave.png,Anna.png,Ben_1puppet.png,Cindy_1puppy.png,Dave.png,B24_1.mp3,B24_2.mp3,B24_3.mp3,B24_4.mp3,B24_S5.mp3,B24_S6.mp3,all_puppies.mp3,24,B,2
